Year,Circuit,SessionType,Driver,Team,LapNumber,Stint,Compound,TyreLife,FreshTyre,TrackStatus,Position,LapTimeSeconds
2021,Bahrain,Race,MSC,Haas F1 Team,29.0,2.0,MEDIUM,15.0,True,1,19.0,98.25
2021,Bahrain,Race,MSC,Haas F1 Team,30.0,2.0,MEDIUM,16.0,True,1,19.0,98.899
2021,Bahrain,Race,MSC,Haas F1 Team,31.0,2.0,MEDIUM,17.0,True,1,19.0,98.322
2021,Bahrain,Race,MSC,Haas F1 Team,32.0,2.0,MEDIUM,18.0,True,1,19.0,98.641
2021,Bahrain,Race,MSC,Haas F1 Team,35.0,3.0,HARD,2.0,True,1,18.0,96.711
2021,Bahrain,Race,MSC,Haas F1 Team,36.0,3.0,HARD,3.0,True,1,18.0,96.722
2021,Bahrain,Race,MSC,Haas F1 Team,37.0,3.0,HARD,4.0,True,1,18.0,98.714
2021,Bahrain,Race,MSC,Haas F1 Team,38.0,3.0,HARD,5.0,True,1,18.0,96.134
2021,Bahrain,Race,MSC,Haas F1 Team,39.0,3.0,HARD,6.0,True,1,18.0,96.786
2021,Bahrain,Race,MSC,Haas F1 Team,40.0,3.0,HARD,7.0,True,1,18.0,96.843
2021,Bahrain,Race,MSC,Haas F1 Team,41.0,3.0,HARD,8.0,True,1,18.0,96.674
2021,Bahrain,Race,MSC,Haas F1 Team,42.0,3.0,HARD,9.0,True,1,18.0,97.962
2021,Bahrain,Race,MSC,Haas F1 Team,44.0,3.0,HARD,11.0,True,1,18.0,98.628
2021,Bahrain,Race,MSC,Haas F1 Team,45.0,3.0,HARD,12.0,True,1,18.0,96.389
2021,Bahrain,Race,MSC,Haas F1 Team,46.0,3.0,HARD,13.0,True,1,18.0,96.58
2021,Bahrain,Race,MSC,Haas F1 Team,47.0,3.0,HARD,14.0,True,1,18.0,97.997
2021,Bahrain,Race,MSC,Haas F1 Team,48.0,3.0,HARD,15.0,True,1,18.0,96.695
2021,Bahrain,Race,MSC,Haas F1 Team,49.0,3.0,HARD,16.0,True,1,18.0,98.802
2021,Bahrain,Race,MSC,Haas F1 Team,50.0,3.0,HARD,17.0,True,1,17.0,98.777
2021,Bahrain,Race,MSC,Haas F1 Team,51.0,3.0,HARD,18.0,True,1,17.0,96.652
2021,Bahrain,Race,MSC,Haas F1 Team,52.0,3.0,HARD,19.0,True,1,17.0,97.229
2021,Bahrain,Race,MSC,Haas F1 Team,53.0,3.0,HARD,20.0,True,1,16.0,96.856
2021,Bahrain,Race,MSC,Haas F1 Team,54.0,3.0,HARD,21.0,True,1,16.0,97.118
2021,Bahrain,Race,MSC,Haas F1 Team,55.0,3.0,HARD,22.0,True,1,16.0,97.351
2021,Bahrain,Race,GAS,AlphaTauri,6.0,2.0,HARD,2.0,True,1,19.0,96.677
2021,Bahrain,Race,GAS,AlphaTauri,7.0,2.0,HARD,3.0,True,1,19.0,96.954
2021,Bahrain,Race,GAS,AlphaTauri,8.0,2.0,HARD,4.0,True,1,19.0,97.424
2021,Bahrain,Race,GAS,AlphaTauri,9.0,2.0,HARD,5.0,True,1,19.0,97.03
2021,Bahrain,Race,GAS,AlphaTauri,10.0,2.0,HARD,6.0,True,1,19.0,97.375
2021,Bahrain,Race,GAS,AlphaTauri,11.0,2.0,HARD,7.0,True,1,19.0,97.517
2021,Bahrain,Race,GAS,AlphaTauri,12.0,2.0,HARD,8.0,True,1,19.0,98.054
2021,Bahrain,Race,GAS,AlphaTauri,13.0,2.0,HARD,9.0,True,1,19.0,97.874
2021,Bahrain,Race,GAS,AlphaTauri,14.0,2.0,HARD,10.0,True,1,19.0,98.302
2021,Bahrain,Race,GAS,AlphaTauri,15.0,2.0,HARD,11.0,True,1,17.0,98.001
2021,Bahrain,Race,GAS,AlphaTauri,16.0,2.0,HARD,12.0,True,1,17.0,97.993
2021,Bahrain,Race,GAS,AlphaTauri,17.0,2.0,HARD,13.0,True,1,17.0,98.415
2021,Bahrain,Race,GAS,AlphaTauri,18.0,2.0,HARD,14.0,True,1,18.0,99.272
2021,Bahrain,Race,GAS,AlphaTauri,21.0,3.0,MEDIUM,5.0,False,1,19.0,96.483
2021,Bahrain,Race,GAS,AlphaTauri,22.0,3.0,MEDIUM,6.0,False,1,19.0,96.475
2021,Bahrain,Race,GAS,AlphaTauri,23.0,3.0,MEDIUM,7.0,False,1,19.0,96.421
2021,Bahrain,Race,GAS,AlphaTauri,24.0,3.0,MEDIUM,8.0,False,1,19.0,96.519
2021,Bahrain,Race,GAS,AlphaTauri,25.0,3.0,MEDIUM,9.0,False,1,19.0,96.472
2021,Bahrain,Race,GAS,AlphaTauri,26.0,3.0,MEDIUM,10.0,False,1,19.0,96.89
2021,Bahrain,Race,GAS,AlphaTauri,27.0,3.0,MEDIUM,11.0,False,1,18.0,96.394
2021,Bahrain,Race,GAS,AlphaTauri,28.0,3.0,MEDIUM,12.0,False,1,18.0,96.512
2021,Bahrain,Race,GAS,AlphaTauri,29.0,3.0,MEDIUM,13.0,False,1,18.0,96.217
2021,Bahrain,Race,GAS,AlphaTauri,30.0,3.0,MEDIUM,14.0,False,1,18.0,96.061
2021,Bahrain,Race,GAS,AlphaTauri,31.0,3.0,MEDIUM,15.0,False,1,18.0,96.185
2021,Bahrain,Race,GAS,AlphaTauri,32.0,3.0,MEDIUM,16.0,False,1,18.0,96.452
2021,Bahrain,Race,GAS,AlphaTauri,33.0,3.0,MEDIUM,17.0,False,1,16.0,96.357
2021,Bahrain,Race,GAS,AlphaTauri,34.0,3.0,MEDIUM,18.0,False,1,16.0,96.689
2021,Bahrain,Race,GAS,AlphaTauri,35.0,3.0,MEDIUM,19.0,False,1,16.0,98.745
2021,Bahrain,Race,GAS,AlphaTauri,36.0,3.0,MEDIUM,20.0,False,1,16.0,96.891
2021,Bahrain,Race,GAS,AlphaTauri,37.0,3.0,MEDIUM,21.0,False,1,15.0,96.736
2021,Bahrain,Race,GAS,AlphaTauri,38.0,3.0,MEDIUM,22.0,False,1,15.0,96.928
2021,Bahrain,Race,GAS,AlphaTauri,41.0,4.0,HARD,2.0,True,1,16.0,94.56
2021,Bahrain,Race,GAS,AlphaTauri,42.0,4.0,HARD,3.0,True,1,16.0,94.349
2021,Bahrain,Race,GAS,AlphaTauri,44.0,4.0,HARD,5.0,True,1,16.0,94.978
2021,Bahrain,Race,GAS,AlphaTauri,45.0,4.0,HARD,6.0,True,1,16.0,94.692
2021,Bahrain,Race,GAS,AlphaTauri,46.0,4.0,HARD,7.0,True,1,16.0,94.23
2021,Bahrain,Race,GAS,AlphaTauri,47.0,4.0,HARD,8.0,True,1,16.0,94.243
2021,Bahrain,Race,GAS,AlphaTauri,48.0,4.0,HARD,9.0,True,1,16.0,94.09
2021,Bahrain,Race,GAS,AlphaTauri,49.0,4.0,HARD,10.0,True,1,16.0,94.281
2021,Bahrain,Race,GAS,AlphaTauri,50.0,4.0,HARD,11.0,True,1,16.0,94.346
2021,Bahrain,Race,GAS,AlphaTauri,51.0,4.0,HARD,12.0,True,1,16.0,94.95
2021,Bahrain,Race,LAT,Williams,6.0,1.0,SOFT,6.0,True,1,17.0,99.237
2021,Bahrain,Race,LAT,Williams,7.0,1.0,SOFT,7.0,True,1,17.0,98.39
2021,Bahrain,Race,LAT,Williams,8.0,1.0,SOFT,8.0,True,1,17.0,98.518
2021,Bahrain,Race,LAT,Williams,9.0,1.0,SOFT,9.0,True,1,17.0,98.784
2021,Bahrain,Race,LAT,Williams,10.0,1.0,SOFT,10.0,True,1,17.0,98.027
2021,Bahrain,Race,LAT,Williams,11.0,1.0,SOFT,11.0,True,1,17.0,98.28
2021,Bahrain,Race,LAT,Williams,12.0,1.0,SOFT,12.0,True,1,16.0,98.781
2021,Bahrain,Race,LAT,Williams,13.0,1.0,SOFT,13.0,True,1,11.0,98.526
2021,Bahrain,Race,LAT,Williams,16.0,2.0,MEDIUM,2.0,True,1,18.0,96.602
2021,Bahrain,Race,LAT,Williams,17.0,2.0,MEDIUM,3.0,True,1,18.0,97.665
2021,Bahrain,Race,LAT,Williams,18.0,2.0,MEDIUM,4.0,True,1,17.0,97.508
2021,Bahrain,Race,LAT,Williams,19.0,2.0,MEDIUM,5.0,True,1,17.0,97.644
2021,Bahrain,Race,LAT,Williams,20.0,2.0,MEDIUM,6.0,True,1,17.0,97.447
2021,Bahrain,Race,LAT,Williams,21.0,2.0,MEDIUM,7.0,True,1,17.0,97.556
2021,Bahrain,Race,LAT,Williams,22.0,2.0,MEDIUM,8.0,True,1,17.0,97.618
2021,Bahrain,Race,LAT,Williams,23.0,2.0,MEDIUM,9.0,True,1,17.0,97.32
2021,Bahrain,Race,LAT,Williams,24.0,2.0,MEDIUM,10.0,True,1,17.0,98.097
2021,Bahrain,Race,LAT,Williams,25.0,2.0,MEDIUM,11.0,True,1,16.0,97.694
2021,Bahrain,Race,LAT,Williams,26.0,2.0,MEDIUM,12.0,True,1,16.0,98.179
2021,Bahrain,Race,LAT,Williams,27.0,2.0,MEDIUM,13.0,True,1,16.0,98.149
2021,Bahrain,Race,LAT,Williams,28.0,2.0,MEDIUM,14.0,True,1,16.0,97.802
2021,Bahrain,Race,LAT,Williams,29.0,2.0,MEDIUM,15.0,True,1,17.0,99.666
2021,Bahrain,Race,LAT,Williams,30.0,2.0,MEDIUM,16.0,True,1,16.0,98.422
2021,Bahrain,Race,LAT,Williams,31.0,2.0,MEDIUM,17.0,True,1,16.0,99.096
2021,Bahrain,Race,LAT,Williams,34.0,3.0,MEDIUM,2.0,True,1,17.0,97.348
2021,Bahrain,Race,LAT,Williams,35.0,3.0,MEDIUM,3.0,True,1,17.0,97.437
2021,Bahrain,Race,LAT,Williams,36.0,3.0,MEDIUM,4.0,True,1,17.0,97.61
2021,Bahrain,Race,LAT,Williams,37.0,3.0,MEDIUM,5.0,True,1,17.0,97.971
2021,Bahrain,Race,LAT,Williams,38.0,3.0,MEDIUM,6.0,True,1,17.0,98.151
2021,Bahrain,Race,LAT,Williams,39.0,3.0,MEDIUM,7.0,True,1,17.0,97.195
2021,Bahrain,Race,LAT,Williams,40.0,3.0,MEDIUM,8.0,True,1,17.0,97.802
2021,Bahrain,Race,LAT,Williams,41.0,3.0,MEDIUM,9.0,True,1,17.0,97.811
2021,Bahrain,Race,LAT,Williams,42.0,3.0,MEDIUM,10.0,True,1,17.0,98.105
2021,Bahrain,Race,LAT,Williams,44.0,3.0,MEDIUM,12.0,True,1,17.0,98.899
2021,Bahrain,Race,LAT,Williams,45.0,3.0,MEDIUM,13.0,True,1,17.0,99.67
2021,Bahrain,Race,LAT,Williams,46.0,3.0,MEDIUM,14.0,True,1,17.0,98.396
2021,Bahrain,Race,LAT,Williams,47.0,3.0,MEDIUM,15.0,True,1,17.0,99.391
2021,Bahrain,Race,LAT,Williams,48.0,3.0,MEDIUM,16.0,True,1,17.0,99.385
2021,Bahrain,Race,LAT,Williams,49.0,3.0,MEDIUM,17.0,True,1,17.0,98.661
2021,Bahrain,Race,LAT,Williams,50.0,3.0,MEDIUM,18.0,True,1,18.0,109.275
2021,Bahrain,Race,ALO,Alpine,6.0,1.0,SOFT,9.0,False,1,7.0,97.652
2021,Bahrain,Race,ALO,Alpine,7.0,1.0,SOFT,10.0,False,1,7.0,97.366
2021,Bahrain,Race,ALO,Alpine,8.0,1.0,SOFT,11.0,False,1,7.0,98.006
2021,Bahrain,Race,ALO,Alpine,9.0,1.0,SOFT,12.0,False,1,8.0,99.062
2021,Bahrain,Race,ALO,Alpine,10.0,1.0,SOFT,13.0,False,1,8.0,97.758
2021,Bahrain,Race,ALO,Alpine,13.0,2.0,MEDIUM,2.0,True,1,15.0,96.844
2021,Bahrain,Race,ALO,Alpine,14.0,2.0,MEDIUM,3.0,True,1,10.0,97.143
2021,Bahrain,Race,ALO,Alpine,15.0,2.0,MEDIUM,4.0,True,1,11.0,97.447
2021,Bahrain,Race,ALO,Alpine,16.0,2.0,MEDIUM,5.0,True,1,9.0,97.183
2021,Bahrain,Race,ALO,Alpine,17.0,2.0,MEDIUM,6.0,True,1,10.0,97.797
2021,Bahrain,Race,ALO,Alpine,18.0,2.0,MEDIUM,7.0,True,1,10.0,96.984
2021,Bahrain,Race,ALO,Alpine,19.0,2.0,MEDIUM,8.0,True,1,10.0,97.506
2021,Bahrain,Race,ALO,Alpine,20.0,2.0,MEDIUM,9.0,True,1,9.0,99.078
2021,Bahrain,Race,ALO,Alpine,21.0,2.0,MEDIUM,10.0,True,1,11.0,100.09
2021,Bahrain,Race,ALO,Alpine,22.0,2.0,MEDIUM,11.0,True,1,10.0,97.759
2021,Bahrain,Race,ALO,Alpine,23.0,2.0,MEDIUM,12.0,True,1,11.0,98.377
2021,Bahrain,Race,ALO,Alpine,24.0,2.0,MEDIUM,13.0,True,1,11.0,97.604
2021,Bahrain,Race,ALO,Alpine,25.0,2.0,MEDIUM,14.0,True,1,11.0,97.596
2021,Bahrain,Race,ALO,Alpine,26.0,2.0,MEDIUM,15.0,True,1,12.0,98.758
2021,Bahrain,Race,ALO,Alpine,27.0,2.0,MEDIUM,16.0,True,1,12.0,97.447
2021,Bahrain,Race,ALO,Alpine,28.0,2.0,MEDIUM,17.0,True,1,12.0,97.791
2021,Bahrain,Race,ALO,Alpine,31.0,3.0,HARD,2.0,True,1,15.0,96.063
2022,Bahrain,Race,VER,Red Bull Racing,2.0,1.0,SOFT,5.0,False,1,2.0,97.88
2022,Bahrain,Race,VER,Red Bull Racing,3.0,1.0,SOFT,6.0,False,1,2.0,98.357
2022,Bahrain,Race,VER,Red Bull Racing,4.0,1.0,SOFT,7.0,False,1,2.0,98.566
2022,Bahrain,Race,VER,Red Bull Racing,5.0,1.0,SOFT,8.0,False,1,2.0,98.877
2022,Bahrain,Race,VER,Red Bull Racing,6.0,1.0,SOFT,9.0,False,1,2.0,98.94
2022,Bahrain,Race,VER,Red Bull Racing,7.0,1.0,SOFT,10.0,False,1,2.0,99.062
2022,Bahrain,Race,VER,Red Bull Racing,8.0,1.0,SOFT,11.0,False,1,2.0,99.092
2022,Bahrain,Race,VER,Red Bull Racing,9.0,1.0,SOFT,12.0,False,1,2.0,99.251
2022,Bahrain,Race,VER,Red Bull Racing,10.0,1.0,SOFT,13.0,False,1,2.0,99.392
2022,Bahrain,Race,VER,Red Bull Racing,11.0,1.0,SOFT,14.0,False,1,2.0,99.479
2022,Bahrain,Race,VER,Red Bull Racing,12.0,1.0,SOFT,15.0,False,1,2.0,99.41
2022,Bahrain,Race,VER,Red Bull Racing,13.0,1.0,SOFT,16.0,False,1,2.0,99.534
2022,Bahrain,Race,VER,Red Bull Racing,16.0,2.0,SOFT,2.0,True,1,2.0,96.905
2022,Bahrain,Race,VER,Red Bull Racing,17.0,2.0,SOFT,3.0,True,1,2.0,97.587
2022,Bahrain,Race,VER,Red Bull Racing,18.0,2.0,SOFT,4.0,True,1,2.0,97.717
2022,Bahrain,Race,VER,Red Bull Racing,19.0,2.0,SOFT,5.0,True,1,2.0,97.728
2022,Bahrain,Race,VER,Red Bull Racing,20.0,2.0,SOFT,6.0,True,1,2.0,98.257
2022,Bahrain,Race,VER,Red Bull Racing,21.0,2.0,SOFT,7.0,True,1,2.0,98.294
2022,Bahrain,Race,VER,Red Bull Racing,22.0,2.0,SOFT,8.0,True,1,2.0,98.243
2022,Bahrain,Race,VER,Red Bull Racing,23.0,2.0,SOFT,9.0,True,1,2.0,98.091
2022,Bahrain,Race,VER,Red Bull Racing,24.0,2.0,SOFT,10.0,True,1,2.0,98.187
2022,Bahrain,Race,VER,Red Bull Racing,25.0,2.0,SOFT,11.0,True,1,2.0,98.372
2022,Bahrain,Race,VER,Red Bull Racing,26.0,2.0,SOFT,12.0,True,1,2.0,98.476
2022,Bahrain,Race,VER,Red Bull Racing,27.0,2.0,SOFT,13.0,True,1,2.0,98.823
2022,Bahrain,Race,VER,Red Bull Racing,28.0,2.0,SOFT,14.0,True,1,2.0,98.782
2022,Bahrain,Race,VER,Red Bull Racing,29.0,2.0,SOFT,15.0,True,1,2.0,99.384
2022,Bahrain,Race,VER,Red Bull Racing,32.0,3.0,MEDIUM,2.0,True,1,4.0,96.527
2022,Bahrain,Race,VER,Red Bull Racing,33.0,3.0,MEDIUM,3.0,True,1,4.0,96.347
2022,Bahrain,Race,VER,Red Bull Racing,34.0,3.0,MEDIUM,4.0,True,1,2.0,96.384
2022,Bahrain,Race,VER,Red Bull Racing,35.0,3.0,MEDIUM,5.0,True,1,2.0,96.731
2022,Bahrain,Race,VER,Red Bull Racing,36.0,3.0,MEDIUM,6.0,True,1,2.0,96.92
2022,Bahrain,Race,VER,Red Bull Racing,37.0,3.0,MEDIUM,7.0,True,1,2.0,96.962
2022,Bahrain,Race,VER,Red Bull Racing,38.0,3.0,MEDIUM,8.0,True,1,2.0,96.898
2022,Bahrain,Race,VER,Red Bull Racing,39.0,3.0,MEDIUM,9.0,True,1,2.0,97.255
2022,Bahrain,Race,VER,Red Bull Racing,40.0,3.0,MEDIUM,10.0,True,1,2.0,97.308
2022,Bahrain,Race,VER,Red Bull Racing,41.0,3.0,MEDIUM,11.0,True,1,2.0,97.284
2022,Bahrain,Race,VER,Red Bull Racing,42.0,3.0,MEDIUM,12.0,True,1,2.0,97.855
2022,Bahrain,Race,VER,Red Bull Racing,45.0,4.0,SOFT,5.0,False,1,2.0,95.747
2022,Bahrain,Race,VER,Red Bull Racing,51.0,4.0,SOFT,11.0,False,1,2.0,95.44
2022,Bahrain,Race,VER,Red Bull Racing,52.0,4.0,SOFT,12.0,False,1,2.0,95.462
2022,Bahrain,Race,VER,Red Bull Racing,53.0,4.0,SOFT,13.0,False,1,2.0,95.927
2022,Bahrain,Race,GAS,AlphaTauri,2.0,1.0,SOFT,5.0,False,1,8.0,100.169
2022,Bahrain,Race,GAS,AlphaTauri,3.0,1.0,SOFT,6.0,False,1,8.0,99.968
2022,Bahrain,Race,GAS,AlphaTauri,4.0,1.0,SOFT,7.0,False,1,8.0,100.158
2022,Bahrain,Race,GAS,AlphaTauri,5.0,1.0,SOFT,8.0,False,1,8.0,100.249
2022,Bahrain,Race,GAS,AlphaTauri,6.0,1.0,SOFT,9.0,False,1,8.0,100.474
2022,Bahrain,Race,GAS,AlphaTauri,7.0,1.0,SOFT,10.0,False,1,8.0,100.433
2022,Bahrain,Race,GAS,AlphaTauri,8.0,1.0,SOFT,11.0,False,1,8.0,100.684
2022,Bahrain,Race,GAS,AlphaTauri,9.0,1.0,SOFT,12.0,False,1,8.0,100.844
2022,Bahrain,Race,GAS,AlphaTauri,10.0,1.0,SOFT,13.0,False,1,8.0,100.981
2022,Bahrain,Race,GAS,AlphaTauri,11.0,1.0,SOFT,14.0,False,1,8.0,101.089
2022,Bahrain,Race,GAS,AlphaTauri,12.0,1.0,SOFT,15.0,False,1,7.0,101.347
2022,Bahrain,Race,GAS,AlphaTauri,13.0,1.0,SOFT,16.0,False,1,7.0,101.256
2022,Bahrain,Race,GAS,AlphaTauri,16.0,2.0,MEDIUM,2.0,True,1,8.0,98.705
2022,Bahrain,Race,GAS,AlphaTauri,17.0,2.0,MEDIUM,3.0,True,1,8.0,98.868
2022,Bahrain,Race,GAS,AlphaTauri,18.0,2.0,MEDIUM,4.0,True,1,8.0,98.888
2022,Bahrain,Race,GAS,AlphaTauri,19.0,2.0,MEDIUM,5.0,True,1,8.0,99.416
2022,Bahrain,Race,GAS,AlphaTauri,20.0,2.0,MEDIUM,6.0,True,1,8.0,99.134
2022,Bahrain,Race,GAS,AlphaTauri,21.0,2.0,MEDIUM,7.0,True,1,8.0,99.083
2022,Bahrain,Race,GAS,AlphaTauri,22.0,2.0,MEDIUM,8.0,True,1,8.0,99.152
2022,Bahrain,Race,GAS,AlphaTauri,23.0,2.0,MEDIUM,9.0,True,1,8.0,99.31
2022,Bahrain,Race,GAS,AlphaTauri,24.0,2.0,MEDIUM,10.0,True,1,8.0,99.363
2022,Bahrain,Race,GAS,AlphaTauri,25.0,2.0,MEDIUM,11.0,True,1,8.0,99.485
2022,Bahrain,Race,GAS,AlphaTauri,26.0,2.0,MEDIUM,12.0,True,1,8.0,99.513
2022,Bahrain,Race,GAS,AlphaTauri,27.0,2.0,MEDIUM,13.0,True,1,8.0,99.919
2022,Bahrain,Race,GAS,AlphaTauri,28.0,2.0,MEDIUM,14.0,True,1,7.0,99.665
2022,Bahrain,Race,GAS,AlphaTauri,29.0,2.0,MEDIUM,15.0,True,1,7.0,99.677
2022,Bahrain,Race,GAS,AlphaTauri,30.0,2.0,MEDIUM,16.0,True,1,7.0,99.8
2022,Bahrain,Race,GAS,AlphaTauri,31.0,2.0,MEDIUM,17.0,True,1,8.0,100.874
2022,Bahrain,Race,GAS,AlphaTauri,34.0,3.0,HARD,2.0,True,1,10.0,97.324
2022,Bahrain,Race,GAS,AlphaTauri,35.0,3.0,HARD,3.0,True,1,9.0,97.54
2022,Bahrain,Race,GAS,AlphaTauri,36.0,3.0,HARD,4.0,True,1,10.0,99.827
2022,Bahrain,Race,GAS,AlphaTauri,37.0,3.0,HARD,5.0,True,1,8.0,99.596
2022,Bahrain,Race,GAS,AlphaTauri,38.0,3.0,HARD,6.0,True,1,8.0,98.221
2022,Bahrain,Race,GAS,AlphaTauri,39.0,3.0,HARD,7.0,True,1,8.0,98.552
2022,Bahrain,Race,GAS,AlphaTauri,40.0,3.0,HARD,8.0,True,1,8.0,98.204
2022,Bahrain,Race,GAS,AlphaTauri,41.0,3.0,HARD,9.0,True,1,8.0,98.301
2022,Bahrain,Race,GAS,AlphaTauri,42.0,3.0,HARD,10.0,True,1,8.0,98.329
2022,Bahrain,Race,GAS,AlphaTauri,43.0,3.0,HARD,11.0,True,1,8.0,98.478
2022,Bahrain,Race,GAS,AlphaTauri,44.0,3.0,HARD,12.0,True,1,8.0,98.704
2022,Bahrain,Race,PER,Red Bull Racing,2.0,1.0,SOFT,5.0,False,1,6.0,99.092
2022,Bahrain,Race,PER,Red Bull Racing,3.0,1.0,SOFT,6.0,False,1,5.0,99.473
2022,Bahrain,Race,PER,Red Bull Racing,4.0,1.0,SOFT,7.0,False,1,5.0,98.741
2022,Bahrain,Race,PER,Red Bull Racing,5.0,1.0,SOFT,8.0,False,1,5.0,98.861
2022,Bahrain,Race,PER,Red Bull Racing,6.0,1.0,SOFT,9.0,False,1,5.0,99.218
2022,Bahrain,Race,PER,Red Bull Racing,7.0,1.0,SOFT,10.0,False,1,5.0,99.264
2022,Bahrain,Race,PER,Red Bull Racing,8.0,1.0,SOFT,11.0,False,1,5.0,99.825
2022,Bahrain,Race,PER,Red Bull Racing,9.0,1.0,SOFT,12.0,False,1,5.0,100.215
2022,Bahrain,Race,PER,Red Bull Racing,10.0,1.0,SOFT,13.0,False,1,4.0,99.806
2022,Bahrain,Race,PER,Red Bull Racing,11.0,1.0,SOFT,14.0,False,1,4.0,99.931
2022,Bahrain,Race,PER,Red Bull Racing,12.0,1.0,SOFT,15.0,False,1,4.0,99.754
2022,Bahrain,Race,PER,Red Bull Racing,13.0,1.0,SOFT,16.0,False,1,4.0,99.992
2022,Bahrain,Race,PER,Red Bull Racing,17.0,2.0,MEDIUM,2.0,True,1,4.0,96.634
2022,Bahrain,Race,PER,Red Bull Racing,18.0,2.0,MEDIUM,3.0,True,1,4.0,96.852
2022,Bahrain,Race,PER,Red Bull Racing,19.0,2.0,MEDIUM,4.0,True,1,4.0,97.214
2022,Bahrain,Race,PER,Red Bull Racing,20.0,2.0,MEDIUM,5.0,True,1,4.0,97.532
2022,Bahrain,Race,PER,Red Bull Racing,21.0,2.0,MEDIUM,6.0,True,1,4.0,97.629
2022,Bahrain,Race,PER,Red Bull Racing,22.0,2.0,MEDIUM,7.0,True,1,4.0,97.862
2022,Bahrain,Race,PER,Red Bull Racing,23.0,2.0,MEDIUM,8.0,True,1,4.0,97.96
2022,Bahrain,Race,PER,Red Bull Racing,24.0,2.0,MEDIUM,9.0,True,1,4.0,98.155
2022,Bahrain,Race,PER,Red Bull Racing,25.0,2.0,MEDIUM,10.0,True,1,4.0,98.419
2022,Bahrain,Race,PER,Red Bull Racing,26.0,2.0,MEDIUM,11.0,True,1,4.0,98.693
2022,Bahrain,Race,PER,Red Bull Racing,27.0,2.0,MEDIUM,12.0,True,1,4.0,98.563
2022,Bahrain,Race,PER,Red Bull Racing,28.0,2.0,MEDIUM,13.0,True,1,4.0,98.697
2022,Bahrain,Race,PER,Red Bull Racing,29.0,2.0,MEDIUM,14.0,True,1,4.0,98.99
2022,Bahrain,Race,PER,Red Bull Racing,30.0,2.0,MEDIUM,15.0,True,1,4.0,98.879
2022,Bahrain,Race,PER,Red Bull Racing,31.0,2.0,MEDIUM,16.0,True,1,3.0,99.292
2022,Bahrain,Race,PER,Red Bull Racing,32.0,2.0,MEDIUM,17.0,True,1,2.0,99.222
2022,Bahrain,Race,PER,Red Bull Racing,35.0,3.0,SOFT,5.0,False,1,4.0,96.302
2022,Bahrain,Race,PER,Red Bull Racing,36.0,3.0,SOFT,6.0,False,1,4.0,96.511
2022,Bahrain,Race,PER,Red Bull Racing,37.0,3.0,SOFT,7.0,False,1,4.0,97.119
2022,Bahrain,Race,PER,Red Bull Racing,38.0,3.0,SOFT,8.0,False,1,4.0,96.755
2022,Bahrain,Race,PER,Red Bull Racing,39.0,3.0,SOFT,9.0,False,1,4.0,96.987
2022,Bahrain,Race,PER,Red Bull Racing,40.0,3.0,SOFT,10.0,False,1,4.0,97.178
2022,Bahrain,Race,PER,Red Bull Racing,41.0,3.0,SOFT,11.0,False,1,4.0,97.639
2022,Bahrain,Race,PER,Red Bull Racing,42.0,3.0,SOFT,12.0,False,1,4.0,97.255
2022,Bahrain,Race,PER,Red Bull Racing,51.0,4.0,SOFT,11.0,False,1,4.0,96.389
2022,Bahrain,Race,PER,Red Bull Racing,52.0,4.0,SOFT,12.0,False,1,4.0,96.089
2022,Bahrain,Race,PER,Red Bull Racing,53.0,4.0,SOFT,13.0,False,1,4.0,96.113
2022,Bahrain,Race,PER,Red Bull Racing,54.0,4.0,SOFT,14.0,False,1,3.0,96.755
2022,Bahrain,Race,PER,Red Bull Racing,55.0,4.0,SOFT,15.0,False,1,3.0,96.436
2022,Bahrain,Race,PER,Red Bull Racing,56.0,4.0,SOFT,16.0,False,1,3.0,96.286
2022,Bahrain,Race,ALO,Alpine,2.0,1.0,SOFT,5.0,False,1,9.0,100.412
2022,Bahrain,Race,ALO,Alpine,3.0,1.0,SOFT,6.0,False,1,9.0,100.226
2022,Bahrain,Race,ALO,Alpine,4.0,1.0,SOFT,7.0,False,1,9.0,100.097
2022,Bahrain,Race,ALO,Alpine,5.0,1.0,SOFT,8.0,False,1,9.0,100.465
2022,Bahrain,Race,ALO,Alpine,6.0,1.0,SOFT,9.0,False,1,9.0,100.658
2022,Bahrain,Race,ALO,Alpine,7.0,1.0,SOFT,10.0,False,1,9.0,100.823
2022,Bahrain,Race,ALO,Alpine,8.0,1.0,SOFT,11.0,False,1,10.0,102.371
2022,Bahrain,Race,ALO,Alpine,9.0,1.0,SOFT,12.0,False,1,10.0,101.448
2022,Bahrain,Race,ALO,Alpine,10.0,1.0,SOFT,13.0,False,1,10.0,101.873
2022,Bahrain,Race,ALO,Alpine,13.0,2.0,MEDIUM,2.0,True,1,17.0,99.05
2022,Bahrain,Race,ALO,Alpine,15.0,2.0,MEDIUM,4.0,True,1,11.0,100.256
2022,Bahrain,Race,ALO,Alpine,16.0,2.0,MEDIUM,5.0,True,1,9.0,100.572
2022,Bahrain,Race,ALO,Alpine,17.0,2.0,MEDIUM,6.0,True,1,9.0,99.434
2022,Bahrain,Race,ALO,Alpine,18.0,2.0,MEDIUM,7.0,True,1,9.0,99.809
2022,Bahrain,Race,ALO,Alpine,19.0,2.0,MEDIUM,8.0,True,1,9.0,99.785
